experience,job_description,job_desig,job_type,key_skills,location,company_name_encoded
6,9275,12024,Analytics,13309,15,1381
35,9276,868,ANALYTICS,13310,1469,64
19,1967,2453,Analytics,2617,468,2397
23,9277,12025,,13311,13,2079
39,9278,12026,Analytics,13312,13,1565
44,1130,1416,Analytics,1473,13,2600
26,27,297,,13313,6,2343
19,6046,1955,,8393,14,1115
19,972,1225,Analytics,1267,43,1114
35,3964,4974,,5402,4,2168
9,9279,12027,,13314,1540,376
3,491,612,Analytics,625,13,2447
35,27,12028,,13315,750,1041
72,680,853,,878,14,1626
50,4327,5465,,5947,7,2431
36,2538,3166,Analytics,3391,13,1840
40,27,8053,,86,1541,824
90,9280,12029,,13316,1542,2456
32,5808,7894,Analytics,12312,7,314
19,5287,6658,,7294,22,2663
37,9281,12030,,13317,3,1096
39,23,1013,Analytics,1045,4,2195
35,27,12031,,13318,4,735
26,3152,7400,,13036,4,1881
45,9282,6893,,13319,1543,449
24,7133,12032,,13320,6,464
6,9283,12033,,13321,15,1812
25,9284,1980,,13322,1544,2193
6,7314,9317,,10275,4,5
80,8872,12034,,12670,4,1274
46,9285,3829,Analytics,576,4,104
18,4284,5410,Analytics,5885,4,2641
40,9286,12035,,13323,13,2420
10,9287,12036,,13324,5,2026
24,5850,7376,,8098,150,313
6,4698,5935,Analytics,6458,13,526
39,9288,12037,,1076,246,111
35,8047,6518,,11391,111,212
36,27,12038,,13325,13,295
39,5558,8435,,9296,43,566
17,1382,12039,,13326,13,1882
3,9289,12040,,13327,6,1663
1,7715,9837,,10878,7,1833
18,27,12041,,13328,5,104
8,8275,12042,,13329,4,294
72,7198,9177,,10102,4,1592
6,9290,12043,,11027,82,2087
43,2998,3758,,4056,15,443
35,9291,12044,analytics,13330,4,601
37,27,8214,,9059,22,1766
6,7816,9966,,11016,5,1478
24,9292,868,,13331,4,2492
21,9293,10339,,13332,27,1491
39,9294,3054,,13333,4,1844
23,9295,12045,,13334,13,2648
8,8275,10612,,11731,31,1110
19,2759,3453,Analytics,3708,589,1373
14,4637,5852,,6370,3,2360
16,4425,5591,,6081,863,1292
6,4029,5063,,5491,5,2258
50,102,9530,,10528,344,1881
22,27,2315,,2464,4,104
6,4708,5947,,6473,84,1288
32,27,12046,,13335,1480,736
20,27,4594,,4989,15,2408
33,3487,4365,Analytics,4730,22,2350
47,27,396,,13336,15,104
22,27,12047,,13337,2,737
9,7852,10021,,11069,22,2488
47,4496,8134,,6178,14,1433
17,984,11,,1285,4,1383
27,5424,6843,Analytics,8085,3,1125
11,1351,2100,,2222,4,2248
53,9296,12048,,13338,4,668
53,27,2789,,13339,1384,2080
24,2141,11169,Analytics,12357,5,736
18,3987,720,,5431,4,416
74,6031,7613,Analytics,8368,4,717
17,9297,12049,,13340,1545,905
26,27,10815,,13341,25,2698
128,8531,10980,,12143,741,2615
17,513,636,Analytics,650,13,1586
45,27,10409,,13342,15,2567
5,9298,10438,,13343,6,2295
5,27,11576,,12820,13,1421
16,1990,5706,,6208,7,1567
20,7758,9887,Analytics,10936,5,448
6,9299,12050,,13344,5,347
6,5276,7920,,8721,49,1125
17,9300,12051,,13345,369,1913
35,743,933,,962,25,946
19,7317,4101,Analytics,13346,22,105
15,7958,10168,,11237,4,1119
8,476,2324,,2476,49,1125
12,2157,2697,,12983,4,2246
9,3881,4871,,5295,4,1230
22,5697,7172,,7862,15,1378
39,1087,1356,,1410,13,2577
40,27,8132,,5666,944,1209
22,9301,12052,,13347,432,2247
27,2713,3383,,3634,581,1420
57,9302,12053,,13348,1546,2
23,27,4531,,4918,4,242
10,9303,12054,,13349,5,2610
39,4375,5531,Analytics,6014,4,2545
27,6161,7798,,8576,15,971
10,9304,12055,,13350,741,734
17,5884,7418,,8146,5,1344
22,9305,12056,,13351,7,862
9,9306,1550,,13352,4,516
16,9307,12057,Analytics,13353,649,1210
19,8246,10574,,11690,13,1166
46,9308,12058,,13354,4,66
24,8306,10654,,11778,13,2035
27,27,4340,analytics,4702,702,2568
30,7567,10657,Analytics,11781,266,1433
13,27,5445,,5927,7,2699
33,9309,12059,,1193,91,566
1,2539,3167,,3392,7,661
40,4004,5029,Analytics,5455,11,662
18,8561,12060,,9895,13,5
46,27,12061,,13355,1243,1983
39,3279,4109,,4443,7,1567
47,27,5189,Analytics,8176,6,1168
53,27,12062,,13356,4,2701
22,9310,12063,,13357,1547,895
5,27,9583,Analytics,144,5,104
15,27,12064,,13358,122,1818
17,9311,12065,,13359,369,1913
18,9312,12066,,13360,5,516
32,8837,11396,,12618,4,740
15,7788,9928,,10978,7,2472
10,516,643,,657,4,2248
39,9313,12067,Analytics,13361,4,517
20,9314,3322,,13362,4,1826
12,9315,12068,,13363,15,1772
10,4492,5673,analytics,6174,13,2494
35,5600,5620,analytics,13364,13,818
16,4749,12069,,13365,4,1142
1,9316,12070,Analytics,13366,173,2617
26,27,12071,,13367,10,1191
8,27,194,,9054,1156,1761
14,8270,10607,Analytics,6596,13,2462
38,5925,7470,,8207,13,588
6,9317,12072,,13368,15,2695
16,27,12073,,13369,22,2402
46,27,10827,,11966,5,970
39,23,1013,Analytics,1045,4,2195
22,27,12074,,13370,15,577
37,5087,6398,,7006,22,256
16,27,8230,,912,222,16
33,1741,2180,,2314,4,1676
4,2467,3078,,3299,3,770
10,8009,10247,analytics,11328,13,37
5,27,1339,,13371,5,1569
37,907,1141,,1180,15,2553
22,9318,12075,,13372,13,1587
40,27,3045,Analytics,3264,4,1776
6,1849,2309,Analytics,2457,369,2350
18,27,12076,,5660,3,413
12,4407,5572,,6062,3,2227
22,27,1281,Analytics,1329,4,104
37,1765,2206,Analytics,2342,266,1433
14,9319,12077,,13373,15,1403
16,9320,12078,,13374,4,2603
14,9321,12079,,13375,14,2744
57,9322,12080,,13376,34,1724
8,6201,7844,,8634,13,1957
40,27,8053,,86,1548,824
24,27,547,,13377,13,1083
5,27,10387,Analytics,144,4,104
6,27,8391,Analytics,1573,15,1168
42,550,1562,,702,13,2012
54,9323,12081,,13378,13,985
23,8018,10262,,11345,15,648
56,5716,12082,,13379,4,668
49,4094,5153,,13380,217,740
32,569,12083,,13381,13,2079
14,9324,12084,,13382,4,984
52,1588,1985,analytics,4758,13,1829
35,2740,3426,,3682,5,2361
23,27,10121,,386,3,1347
36,9325,12085,,13383,4,1595
5,1587,9146,,4858,5,573
54,3333,1216,,4520,676,1619
18,9326,329,,13384,4,329
43,27,9540,,10541,4,970
35,1442,10477,,11583,15,478
47,3852,12086,,5257,22,278
26,27,12087,,13385,32,2183
56,9327,12088,,13386,13,1565
5,9328,12089,,13387,112,1719
17,9329,12090,,13388,15,287
53,27,2264,Analytics,2407,132,1351
57,27,12091,,256,22,1186
44,1351,6561,,9975,4,2253
3,964,1214,,1256,4,1317
27,9330,191,Analytics,13389,13,1076
66,9331,12092,,13390,13,368
11,9332,1863,,13391,4,669
11,9333,12093,,13392,5,942
36,2606,3255,Analytics,3493,568,1190
47,4664,5886,Analytics,6404,5,2462
16,9334,12094,,13393,7,1842
31,27,7996,Analytics,8814,19,1193
3,174,1336,,1387,5,1115
24,1227,1536,Analytics,1605,4,419
25,9335,12095,Analytics,13394,49,1329
10,9336,12096,analytics,13395,3,1881
45,9337,12097,,13396,15,229
8,2918,3650,,3927,22,44
5,4291,11,analytics,5896,13,641
24,1760,2201,Analytics,6132,4,408
35,9338,401,,13397,197,69
1,9339,12098,,13398,1549,443
13,1940,12099,,13399,343,2400
25,9340,12100,,13400,4,873
17,9341,12101,,13401,22,2518
57,9342,12102,,13402,5,1723
52,9343,11613,,13403,214,1849
47,9344,11,,13404,7,2672
4,6585,8355,,9207,13,514
24,8600,11067,,12246,5,1913
15,8923,11517,analytics,12751,7,770
14,29,5990,,1147,4,104
18,5413,6822,Analytics,7467,1010,2190
3,27,4383,,4751,13,1462
17,9345,12103,,13405,7,14
6,9346,12104,Analytics,5265,15,400
26,9347,12105,,13406,5,1877
22,1066,12106,,1382,25,2026
8,3717,557,Analytics,5049,5,1582
39,1087,1356,,1410,13,2577
11,9348,12107,,13407,6,863
30,6717,8529,,9393,13,1443
57,9349,12108,,13408,13,833
19,203,243,Analytics,247,5,2456
42,27,12109,,13409,1550,1076
31,27,2120,Analytics,2245,429,1784
18,27,1199,,13410,4,104
17,9350,12110,,13411,180,1537
15,8333,10702,,11832,217,740
40,9351,12111,,13412,22,1448
47,27,317,Analytics,10345,4,1199
16,9352,12112,,1297,13,859
19,2246,2813,,3002,4,1125
53,27,4265,,13413,93,2110
18,5527,6966,Analytics,7630,34,1755
30,7998,10231,,11309,4,1881
20,4259,5375,,5844,286,2016
57,8701,11213,,12404,34,1930
20,9353,7414,,13414,4,584
16,8776,11319,,12530,15,516
1,27,1063,Analytics,9580,1203,2269
38,6381,8080,,8915,15,1646
5,5,6137,,4034,5,740
23,9354,12113,,13415,384,26
35,27,6336,Analytics,6930,7,2030
26,9355,12114,,13416,7,1740
8,27,340,,344,108,2525
56,7467,9511,Analytics,10503,318,601
23,9356,12115,,13417,7,2700
18,3866,4848,,5273,14,908
9,9100,4893,,13015,3,769
74,9357,6191,,6759,265,2493
26,27,12116,analytics,13418,13,2485
9,4019,12117,,13419,31,1146
44,1036,1302,,1351,4,2641
56,7972,10196,,11267,4,526
1,9358,12118,,13420,15,2444
6,27,9543,,4094,594,15
26,179,208,,212,49,228
27,7422,9459,,10440,4,1051
56,9359,12119,,13421,7,2415
10,2559,8042,,13422,4,1114
26,9360,12120,,13423,1551,1241
12,4082,5137,analytics,5574,22,972
27,27,12121,Analytics,13424,5,1115
36,27,684,,13425,13,2458
49,9361,12122,,13426,6,2313
14,4692,5929,Analytics,6452,15,508
38,2327,1865,,3100,533,2681
6,6207,7852,,8641,496,1679
18,9362,12123,Analytics,13427,4,2641
6,27,12124,,7594,7,2582
18,3810,4785,,5199,7,1296
1,2625,3277,Analytics,3519,6,1225
22,9363,12125,,13428,4,89
17,9261,1359,,13284,49,2675
6,6197,7836,,12773,4,2189
30,27,12126,,13429,4,1888
49,9364,10260,,13430,15,1468
10,8646,11133,,12319,49,1003
26,9365,12127,,13431,5,1680
47,9366,11,,7044,965,2327
39,27,552,,13432,22,1670
15,27,12128,,13433,6,1579
37,2356,2929,Analytics,3137,7,466
6,2511,7180,,7870,25,2025
31,27,5258,,5717,57,2093
10,27,12129,,13434,4,781
40,27,1592,,13435,25,2698
16,6931,8812,Analytics,9699,15,2479
17,759,954,,985,4,1552
9,27,12130,,13436,1552,1720
22,8355,10738,,11872,13,1215
23,9367,1156,,13437,22,936
24,27,12131,,13438,1283,2451
12,1098,697,,3203,13,1115
14,147,12132,,13439,22,1147
39,9368,12133,,13440,228,1853
6,27,2766,,2955,5,736
12,27,12134,,13441,5,1192
46,3193,4009,,4331,5,951
37,779,976,Analytics,1009,13,1189
6,3691,4608,,5005,5,1902
10,3936,11,,5366,7,2243
17,9369,806,,13442,13,1881
12,9370,12135,,13443,113,1551
5,1902,2371,,2529,18,1389
23,31,6805,analytics,7452,4,489
20,6923,8804,,13444,91,1289
5,27,4391,,13445,5,104
31,27,12136,,13446,1553,624
14,27,12137,,13447,7,104
27,217,333,Analytics,337,11,1125
15,9371,12138,Analytics,13448,52,642
9,27,12139,Analytics,13449,5,1
9,27,4962,,9106,4,2364
45,27,7726,,8492,4,104
31,9372,12140,,13450,108,1474
57,27,12141,,13451,22,917
6,5931,11184,,12371,22,1842
65,7555,9624,,10628,1291,1051
19,490,611,Analytics,624,4,1125
8,2830,3546,Analytics,3813,56,1639
19,6061,7656,,10149,5,284
12,9373,12142,,13452,1554,354
6,9174,11869,,13139,27,132
37,2464,3075,,3296,4,486
5,4126,5189,,5640,801,1004
6,6876,8743,,9623,4,2159
40,9374,12143,,13453,1023,798
30,9375,12144,Analytics,13454,4,2641
12,9376,12145,,13455,4,1274
36,8267,10603,Analytics,11723,3,662
2,2535,402,,3385,4,998
6,1849,2309,Analytics,2457,369,2350
32,9377,12146,,13456,216,830
17,4160,11,,3990,15,1379
1,4448,5622,,6116,148,2276
13,5268,1335,Analytics,7268,4,104
13,2008,2508,,2675,812,1509
35,9378,12147,,13457,4,1881
4,4274,5393,,5868,518,260
22,3491,496,,4735,4,2743
80,6352,8038,,8865,108,547
9,27,401,,13458,49,1602
21,9379,10604,,13459,399,1213
22,3973,4984,,5411,4,2597
27,5645,7115,,7798,7,761
16,27,12148,,13460,6,2423
54,27,12149,,13461,5,917
6,9380,12150,,13462,123,2654
14,2188,2409,,2920,4,2249
26,27,9773,,10802,34,653
88,9381,12151,,13463,4,740
9,27,6161,,9718,13,2332
90,8624,11096,,12277,11,101
46,8396,10792,Analytics,11928,45,1114
24,27,12152,,13464,10,1770
54,9382,12153,,13465,15,2102
56,27,33,,13466,22,105
6,8184,12154,,13467,4,1679
22,3931,4935,Analytics,5361,67,740
37,9383,12155,,13468,4,92
65,27,3956,Analytics,4274,22,1409
37,27,10403,Analytics,11497,1370,1140
22,4372,5526,,6009,49,2505
22,9384,6893,,13469,13,591
84,9385,12156,analytics,13470,1174,1855
50,1825,8089,,5260,13,33
20,9386,1444,,13471,1156,1547
37,8863,11432,,12659,34,1086
3,8021,10264,,11350,612,1567
15,27,1074,,6324,890,1155
22,9387,12157,,13472,164,861
22,8767,11307,analytic,12517,15,2590
5,1086,1355,,1409,122,650
8,9388,12158,,13473,114,258
53,9389,12159,,13474,15,1461
16,27,3573,,912,222,16
62,27,9365,,12795,13,1388
84,3005,3764,,4063,4,579
35,27,12160,,5468,22,917
31,7224,9212,,10140,178,442
26,9390,4187,,13475,13,2521
39,7642,9744,,10769,602,2025
17,27,12161,,3090,6,55
22,4865,4644,,6676,4,104
18,27,8242,,9087,65,149
14,9391,12162,,13476,4,1411
74,27,12163,,13477,4,1742
9,9392,12164,,13478,48,301
1,9393,12165,,13479,91,514
26,9390,4187,,13475,13,2521
27,9394,12166,,13480,104,426
76,27,10604,,11724,13,1843
4,362,4260,,4609,22,566
33,9395,6794,,7442,22,2350
5,1221,1528,,1597,166,2117
22,9365,12167,Analytics,13481,5,1129
64,27,5990,,13482,13,104
50,2344,2917,Analytics,3120,5,1114
12,27,12168,,13483,1555,1337
16,9396,401,,13484,22,557
40,27,12169,,13485,15,1130
26,6760,8587,,9458,56,2435
46,3532,1116,Analytics,4796,3,1115
24,29,4039,Analytics,4362,15,105
22,27,12170,,13486,6,1749
16,9397,12171,,13487,4,456
36,2339,2655,,13488,13,2478
16,27,4859,Analytics,12606,15,1899
17,5175,6515,,7137,13,844
6,9398,12172,,13489,15,2098
3,9399,12173,Analytics,13490,304,1141
5,27,12174,,13491,489,1410
39,595,744,,761,191,503
16,851,12175,,13492,13,2523
72,5460,6890,Analytics,7542,4,137
45,27,8608,analytics,9477,15,791
4,9400,12176,,13493,15,517
92,7056,12177,,9888,169,1741
12,5571,7017,Analytics,7691,3,1596
31,3597,4501,Analytics,4883,5,1515
47,5570,7015,Analytics,7689,4,464
35,27,12178,,13494,4,601
39,9401,12179,,13495,11,2672
34,3456,4326,Analytics,4686,15,266
37,939,1182,,1224,47,688
3,658,825,,848,58,593
83,27,2342,,3007,4,105
45,27,12180,,13496,7,644
22,27,12181,,13497,7,860
20,1916,2387,,2545,459,2724
15,9402,6727,,13498,7,1657
98,2013,2514,Analytics,2681,4,1052
17,9403,11,,13499,7,897
10,9404,12182,,13500,4,2460
9,6638,8422,,9280,13,2526
15,7210,9196,,10120,13,2368
27,12,11163,analytics,12351,442,1125
37,27,4154,,4493,4,226
16,4483,5663,analytics,6163,27,2350
46,9405,12183,,13501,369,2654
17,4947,6220,Analytics,6795,4,2641
35,4654,5874,analytics,6393,6,2578
30,6061,7656,,8413,5,284
17,4211,12184,,5764,22,1394
6,27,11649,,12893,222,16
10,27,2854,,3050,524,1986
47,8650,11138,,12324,4,344
21,9406,12185,,13502,518,710
26,27,1420,,8056,1057,1108
40,5653,7122,,1766,4,2460
26,27,11874,,13145,25,2698
50,2130,2661,,2843,4,1121
16,3266,4093,,4422,22,1384
16,4915,6181,,6749,4,420
23,9407,11,,13503,4,649
8,3511,4396,,4763,49,452
57,942,11522,,1229,5,2542
100,2699,7278,Analytics,7986,4,601
8,9408,12186,Analytics,13504,13,1124
5,5258,8906,,9796,1556,1333
21,4549,5744,,6250,13,2393
15,27,11321,,12532,134,619
49,3520,4406,,4775,13,142
10,5036,6333,Analytics,6926,64,2360
26,27,5182,,3538,13,1843
26,27,12187,,13505,48,2410
9,9409,12188,,13506,22,1822
1,9410,12189,,13507,5,426
27,5692,7167,Analytics,7856,14,1115
24,9411,12190,Analytics,13508,4,2258
16,5293,6663,Analytics,7301,15,2631
65,4615,5827,Analytics,6342,104,645
64,9412,12191,,13509,4,2267
6,27,8091,,13510,7,2402
8,1481,97,,97,4,1881
17,9413,1216,,9536,1202,373
30,5702,12192,,7872,15,517
35,27,3520,,3782,6,735
13,9032,11671,,12915,15,560
40,27,12193,,13511,1006,988
18,7154,191,,10039,22,1319
16,9243,12194,Analytics,13512,5,1921
10,9414,12195,,13513,108,459
22,9384,6893,,13469,13,591
33,7356,9373,,10338,1262,2411
17,6832,8685,,9562,4,1114
26,27,3279,,13514,22,1554
18,7619,9713,,10731,34,2236
1,2156,12196,,13515,67,740
3,9415,12197,,13516,13,1737
17,2465,3076,,3297,5,537
30,9416,3111,,13517,217,2492
41,210,252,,2312,13,2387
18,27,639,,653,4,104
40,27,12198,,13518,13,1074
15,5056,6359,analytics,7381,4,2246
17,826,1035,,1067,4,437
31,9417,12199,,13519,13,1534
22,29,444,,3157,7,104
16,9418,12200,,13520,13,779
125,7923,10120,,11186,1339,2142
16,27,12201,,13521,212,2402
5,27,6842,,7488,132,1131
18,9419,12202,,13522,13,475
6,9420,12203,,13523,122,429
19,9421,10922,,13524,13,1565
14,772,969,,1414,14,841
49,9422,12204,,13525,18,2650
36,2571,3210,,3440,97,827
11,9423,12205,,13526,4,566
36,27,8973,,9873,10,543
22,27,8997,,13527,13,104
9,2183,2728,Analytics,4116,13,1129
24,174,6643,,13528,5,1114
30,9424,628,,13529,4,2190
16,9352,12112,,1297,13,859
10,1471,12206,,1923,22,2721
12,9425,12207,,13530,5,471
3,9426,12208,,13531,52,233
4,9427,12209,,13532,13,1881
9,4856,6103,,6665,4,1370
18,9428,5159,Analytics,5600,13,2398
12,5245,12210,,7236,649,672
5,5940,10280,,13533,122,550
27,12,9410,analytics,10381,11,1114
24,9429,12211,,13534,7,2641
25,9430,12212,analytic,13535,4,114
44,5967,7523,,8269,4,1592
35,6260,7925,,8726,4,2537
86,1252,1566,Analytics,1639,5,2378
24,4534,5726,analytics,6229,339,868
3,6584,8354,Analytics,9206,6,1277
8,9431,12213,,13536,14,1638
26,27,1477,,13537,4,1959
14,27,3055,,3275,15,1552
22,27,12214,,13538,4,104
27,2750,3440,,3695,56,1557
25,9432,12215,,13539,15,45
15,3840,4817,,5239,13,2398
10,514,637,Analytics,6903,4,1129
24,1863,2329,,2481,7,514
16,2313,2885,,3083,496,1679
17,9433,12216,,13540,14,240
33,9059,11706,,12951,4,668
12,9434,12217,,13541,1051,148
30,476,2622,,2476,14,1115
17,6360,401,,8881,49,1893
45,7654,355,,10783,1305,1470
57,27,59,,59,1342,654
50,701,879,,8325,4,412
43,27,304,Analytics,307,3,2340
35,27,8178,,9018,13,1128
20,27,9428,,10402,44,100
59,9044,11685,,12930,4,1062
17,9435,12218,,13542,4,2258
26,9436,12219,,13543,13,2653
77,27,12220,,13544,13,2183
9,27,12221,,13545,22,937
14,8427,7575,,11981,4,1139
14,1449,8718,,13546,13,2144
22,7196,9189,Analytics,4253,4,516
81,6617,12222,,13547,13,1829
90,1897,10804,,11941,456,301
36,9437,12223,,13548,152,1901
53,881,1106,,1141,7,862
14,1504,8020,,13549,5,841
22,8237,10564,,11678,13,516
40,5653,7122,,1766,4,2460
14,9438,5068,,13550,4,965
26,9439,12224,,13551,7,455
26,9440,6727,,13552,1557,2607
17,4171,5243,,5702,91,1469
54,1189,12225,,13553,3,1158
56,9441,12226,,13554,3,2156
13,27,4075,,4403,18,112
26,1825,2283,,2428,445,961
31,9442,12227,,13555,1558,2058
9,27,5416,analytics,5891,4,269
26,9443,12228,,13556,4,1446
16,372,463,,473,4,1488
12,361,449,,459,13,1829
22,27,12229,,13557,7,1591
35,9444,9218,,13558,173,2003
35,9445,12230,,13559,1559,1311
9,9446,4846,,13560,15,464
4,1449,1807,,1898,5,1913
13,110,4116,,130,13,2363
10,9447,12231,analytics,13561,6,855
35,9448,12232,,13562,1243,2357
26,9449,12233,,13563,7,1210
56,7366,7626,Analytics,10352,13,1564
22,27,38,Analytics,38,4,104
39,1165,1455,,1518,40,1646
37,1006,10298,,11388,86,91
36,9450,12234,,13564,7,274
3,964,1214,,1256,4,1317
49,1045,1311,Analytics,1360,5,497
44,1339,3030,Analytics,12625,14,1126
56,8432,10845,,11990,5,49
10,74,9068,Analytics,9983,6,2665
53,27,12235,,13565,1560,169
35,9451,12236,,13566,13,551
19,9452,12237,,13567,1561,580
37,1484,1846,Analytics,1943,7,2036
37,9453,12238,,13568,1562,155
6,5903,7443,,8179,13,5
39,1914,4542,,4932,4,2248
14,174,1215,,1257,11,1115
14,2220,388,Analytics,2968,22,104
26,9454,12239,,13569,16,2588
44,9455,3769,,4069,22,1997
14,9456,11,,13570,4,1590
53,27,2745,,2932,638,816
14,27,388,Analytics,2968,15,104
10,653,817,,840,4,583
30,593,742,,759,190,1431
37,27,12240,,13571,5,2423
50,27,12241,,13572,4,1766
47,2570,3209,Analytics,3439,410,106
6,6752,8573,,9445,4,2250
14,9457,12242,,13573,6,1979
17,27,8710,Analytics,9586,6,1402
24,9458,12243,,13574,4,1531
47,9459,12244,,13575,157,606
12,34,5392,,13576,13,907
6,8245,10573,analytics,11689,3,1114
20,3902,4894,,5318,15,2555
16,7168,12245,,13577,1082,1156
8,9460,12246,analytics,13578,22,2143
12,1135,1420,,1478,319,2330
6,5903,12247,analytics,13579,13,5
12,2961,355,,13580,7,2075
16,2341,2914,,3776,4,550
39,1340,1159,Analytics,1761,6,1126
6,9461,12248,,13581,4,2728
22,3459,4329,,4689,96,750
46,9462,12249,,13582,4,2144
50,1257,7559,,8305,4,2637
6,5164,6501,,7121,974,116
39,9463,12250,,13583,4,2637
6,1186,8549,analytics,9416,3,1125
6,27,12251,,13584,1563,1669
37,6230,7884,analytics,13585,13,1001
12,9464,12252,,13586,4,163
27,217,1607,Analytics,1684,11,1115
30,27,12253,,13587,5,105
31,27,783,,5717,57,2093
49,9465,12254,Analytics,13588,4,2065
46,27,11602,,12846,6,1363
24,9466,12255,,13589,108,458
41,2557,3193,,5002,13,1148
26,27,11240,,13590,1256,2033
10,9467,12256,,13591,4,104
35,5969,7526,Analytics,8272,399,1213
17,8933,11532,,12765,13,573
17,1602,2531,,2698,5,740
5,27,3936,,4255,108,1060
17,5338,7604,,8357,13,383
10,7734,9861,,10903,1318,2191
46,9468,12257,,13592,7,231
26,6495,3820,,9085,7,1129
35,9469,12258,,13593,7,181
6,103,423,Analytics,433,130,1639
26,4809,1934,,6605,13,1862
18,27,12259,,13594,7,1026
12,9470,12260,,3625,5,283
35,102,7458,,3199,539,773
65,9471,12261,,13595,412,204
15,9472,12262,analytic,13596,13,1385
33,579,723,Analytics,2829,5,2239
16,27,12263,,13597,6,366
43,27,304,Analytics,307,3,2340
13,27,12264,,13598,22,1409
27,8136,10429,Analytics,11524,4,1342
15,6431,8150,Analytics,8987,13,814
54,2725,12265,,13599,1564,1093
63,8867,11436,,12663,31,1156
20,9473,12266,,13600,11,1754
45,27,457,,13601,302,1399
36,5777,7282,,7990,25,1721
27,6793,12267,analytics,13602,3,1114
11,6459,8191,,9032,45,2226
50,1535,1912,Analytics,2016,18,1586
18,27,231,Analytics,9344,4,104
5,9474,9085,,10003,1232,1865
83,3903,4895,,5319,48,99
17,27,415,,13603,3,1884
6,3589,4494,,4874,5,1107
